시도,군구,관광지,내/외국인,총계(2020.05 ~ 2020.06),2020년,2020년 05월,2020년 06월
충청남도,공주시,석장리박물관,합계,"12,124","12,124","7,362","4,762"
충청남도,공주시,송산리고분군,내국인,"21,334","21,334","13,098","8,236"
충청남도,공주시,송산리고분군,외국인,0,0,0,0
충청남도,공주시,송산리고분군,합계,"21,334","21,334","13,098","8,236"
충청남도,공주시,수리치골성지,내국인,"6,931","6,931","4,241","2,690"
충청남도,공주시,수리치골성지,합계,"6,931","6,931","4,241","2,690"
충청남도,공주시,웅진백제역사관,내국인,"3,851","3,851",0,"3,851"
충청남도,공주시,웅진백제역사관,합계,"3,851","3,851",0,"3,851"
충청남도,공주시,임립미술관,내국인,550,550,250,300
충청남도,공주시,임립미술관,합계,550,550,250,300
충청남도,공주시,자연사박물관,내국인,"8,090","8,090","5,573","2,517"
충청남도,공주시,자연사박물관,외국인,0,0,0,0
충청남도,공주시,자연사박물관,합계,"8,090","8,090","5,573","2,517"
충청남도,공주시,풀꽃문학관,내국인,"2,108","2,108","1,111",997
충청남도,공주시,풀꽃문학관,합계,"2,108","2,108","1,111",997
충청남도,공주시,프린세스 골프클럽,내국인,"18,881","18,881","9,333","9,548"
충청남도,공주시,프린세스 골프클럽,합계,"18,881","18,881","9,333","9,548"
충청남도,공주시,황새바위성지,내국인,"8,925","8,925","5,504","3,421"
충청남도,공주시,황새바위성지,합계,"8,925","8,925","5,504","3,421"
충청남도,보령시,개화예술공원,내국인,"38,628","38,628","22,479","16,149"
충청남도,보령시,개화예술공원,합계,"38,628","38,628","22,479","16,149"
충청남도,보령시,냉풍욕장,내국인,0,0,,0
충청남도,보령시,냉풍욕장,합계,0,0,,0
충청남도,보령시,대천연안 여객선 터미널,내국인,"17,174","17,174","9,106","8,068"
충청남도,보령시,대천연안 여객선 터미널,외국인,0,0,0,0
충청남도,보령시,대천연안 여객선 터미널,합계,"17,174","17,174","9,106","8,068"
충청남도,보령시,보령머드박물관,내국인,"5,371","5,371","1,883","3,488"
충청남도,보령시,보령머드박물관,합계,"5,371","5,371","1,883","3,488"
충청남도,보령시,보령문화의전당,내국인,"1,143","1,143",289,854
충청남도,보령시,보령문화의전당,외국인,25,25,0,25
충청남도,보령시,보령문화의전당,합계,"1,168","1,168",289,879
충청남도,보령시,보령석탄박물관,내국인,"7,266","7,266","2,744","4,522"
충청남도,보령시,보령석탄박물관,외국인,0,0,0,0
충청남도,보령시,보령석탄박물관,합계,"7,266","7,266","2,744","4,522"
충청남도,보령시,성주산 자연휴양림,내국인,"7,940","7,940","3,681","4,259"
충청남도,보령시,성주산 자연휴양림,합계,"7,940","7,940","3,681","4,259"
충청남도,보령시,스카이바이크,내국인,"18,228","18,228","10,415","7,813"
충청남도,보령시,스카이바이크,외국인,0,0,0,0
충청남도,보령시,스카이바이크,합계,"18,228","18,228","10,415","7,813"
충청남도,보령시,오서산자연휴양림,내국인,"6,019","6,019","2,149","3,870"
충청남도,보령시,오서산자연휴양림,외국인,0,0,0,0
충청남도,보령시,오서산자연휴양림,합계,"6,019","6,019","2,149","3,870"
충청남도,보령시,웨스토피아,내국인,"9,446","9,446","5,586","3,860"
충청남도,보령시,웨스토피아,외국인,0,0,0,0
충청남도,보령시,웨스토피아,합계,"9,446","9,446","5,586","3,860"
충청남도,보령시,짚트랙코리아(주),내국인,"4,549","4,549","2,640","1,909"
충청남도,보령시,짚트랙코리아(주),외국인,213,213,0,213
충청남도,보령시,짚트랙코리아(주),합계,"4,762","4,762","2,640","2,122"
충청남도,아산시,곡교천 은행나무길,내국인,"10,314","10,314","5,020","5,294"
충청남도,아산시,곡교천 은행나무길,합계,"10,314","10,314","5,020","5,294"
충청남도,아산시,공세리성당,내국인,"10,957","10,957","5,909","5,048"
충청남도,아산시,공세리성당,합계,"10,957","10,957","5,909","5,048"
충청남도,아산시,광덕산(강당계곡),내국인,"13,563","13,563","5,484","8,079"
충청남도,아산시,광덕산(강당계곡),합계,"13,563","13,563","5,484","8,079"
충청남도,아산시,도고컨트리클럽,내국인,"20,027","20,027","9,990","10,037"
충청남도,아산시,도고컨트리클럽,합계,"20,027","20,027","9,990","10,037"
충청남도,아산시,맹씨행단,내국인,0,0,0,0
충청남도,아산시,맹씨행단,합계,0,0,0,0
충청남도,아산시,배방산,내국인,"9,510","9,510","5,378","4,132"
충청남도,아산시,배방산,합계,"9,510","9,510","5,378","4,132"
충청남도,아산시,세계꽃식물원,내국인,"16,858","16,858","13,182","3,676"
충청남도,아산시,세계꽃식물원,외국인,593,593,409,184
충청남도,아산시,세계꽃식물원,합계,"17,451","17,451","13,591","3,860"
충청남도,아산시,신정호국민관광지,내국인,0,0,0,0
충청남도,아산시,신정호국민관광지,합계,0,0,0,0
충청남도,아산시,아산레일바이크,내국인,"5,453","5,453","3,837","1,616"
충청남도,아산시,아산레일바이크,외국인,0,0,0,0
충청남도,아산시,아산레일바이크,합계,"5,453","5,453","3,837","1,616"
충청남도,아산시,아산스파비스,내국인,"15,623","15,623","9,345","6,278"
충청남도,아산시,아산스파비스,합계,"15,623","15,623","9,345","6,278"
충청남도,아산시,아산외암마을,내국인,"22,253","22,253","11,899","10,354"
충청남도,아산시,아산외암마을,외국인,215,215,107,108
충청남도,아산시,아산외암마을,합계,"22,468","22,468","12,006","10,462"
충청남도,아산시,아산코미디홀,내국인,142,142,69,73
충청남도,아산시,아산코미디홀,합계,142,142,69,73
충청남도,아산시,에스지아름다운C.C,내국인,"21,861","21,861","10,925","10,936"
충청남도,아산시,에스지아름다운C.C,합계,"21,861","21,861","10,925","10,936"
충청남도,아산시,영인산자연휴양림,내국인,"31,673","31,673","11,492","20,181"
충청남도,아산시,영인산자연휴양림,외국인,0,0,0,0
충청남도,아산시,영인산자연휴양림,합계,"31,673","31,673","11,492","20,181"
충청남도,아산시,온양관광호텔(온천탕),내국인,"37,500","37,500","22,838","14,662"
충청남도,아산시,온양관광호텔(온천탕),합계,"37,500","37,500","22,838","14,662"
충청남도,아산시,온양그랜드호텔(온천탕),내국인,0,0,0,0
충청남도,아산시,온양그랜드호텔(온천탕),합계,0,0,0,0
충청남도,아산시,온양민속박물관,내국인,"2,296","2,296","1,437",859
충청남도,아산시,온양민속박물관,외국인,0,0,0,0
충청남도,아산시,온양민속박물관,합계,"2,296","2,296","1,437",859
충청남도,아산시,윤보선전대통령생가,내국인,0,0,0,0
충청남도,아산시,윤보선전대통령생가,합계,0,0,0,0
충청남도,아산시,이순신빙상장,내국인,"3,973","3,973",885,"3,088"
충청남도,아산시,이순신빙상장,합계,"3,973","3,973",885,"3,088"
충청남도,아산시,천년의 숲길(봉곡사),내국인,"11,654","11,654","6,270","5,384"
충청남도,아산시,천년의 숲길(봉곡사),합계,"11,654","11,654","6,270","5,384"
충청남도,아산시,파라다이스스파도고,내국인,"20,962","20,962","11,175","9,787"
충청남도,아산시,파라다이스스파도고,외국인,2,2,0,2
충청남도,아산시,파라다이스스파도고,합계,"20,964","20,964","11,175","9,789"
충청남도,아산시,현충사,내국인,"66,104","66,104","45,470","20,634"
충청남도,아산시,현충사,합계,"66,104","66,104","45,470","20,634"
충청남도,아산시,환경과학공원,내국인,"4,979","4,979","1,438","3,541"
충청남도,아산시,환경과학공원,합계,"4,979","4,979","1,438","3,541"
충청남도,서산시,간월암,내국인,"303,476","303,476","167,145","136,331"
충청남도,서산시,간월암,합계,"303,476","303,476","167,145","136,331"
충청남도,서산시,개심사,내국인,"168,740","168,740","148,213","20,527"
충청남도,서산시,개심사,합계,"168,740","168,740","148,213","20,527"
충청남도,서산시,개심사(등산로),내국인,"28,328","28,328","22,725","5,603"
충청남도,서산시,개심사(등산로),합계,"28,328","28,328","22,725","5,603"
충청남도,서산시,서산류방택천문기상과학관,내국인,"2,882","2,882",955,"1,927"
충청남도,서산시,서산류방택천문기상과학관,외국인,0,0,0,0
충청남도,서산시,서산류방택천문기상과학관,합계,"2,882","2,882",955,"1,927"
충청남도,서산시,서산버드랜드,내국인,0,0,0,0
충청남도,서산시,서산버드랜드,외국인,0,0,0,0
충청남도,서산시,서산버드랜드,합계,0,0,0,0
충청남도,서산시,서산용현리마애여래삼존상,내국인,"13,549","13,549","8,071","5,478"
충청남도,서산시,서산용현리마애여래삼존상,합계,"13,549","13,549","8,071","5,478"
충청남도,서산시,안견기념관,내국인,813,813,404,409
충청남도,서산시,안견기념관,합계,813,813,404,409
충청남도,서산시,용현자연휴양림,내국인,"9,639","9,639","3,729","5,910"
충청남도,서산시,용현자연휴양림,외국인,0,0,0,0
충청남도,서산시,용현자연휴양림,합계,"9,639","9,639","3,729","5,910"
충청남도,서산시,웅도,내국인,"2,700","2,700","1,500","1,200"
충청남도,서산시,웅도,합계,"2,700","2,700","1,500","1,200"
충청남도,서산시,팔봉산,내국인,"37,188","37,188","19,884","17,304"
충청남도,서산시,팔봉산,합계,"37,188","37,188","19,884","17,304"
충청남도,서산시,팔봉산(어송리),내국인,"11,224","11,224","4,373","6,851"
충청남도,서산시,팔봉산(어송리),합계,"11,224","11,224","4,373","6,851"
충청남도,서산시,해미순교성지,내국인,"5,098","5,098","2,867","2,231"
충청남도,서산시,해미순교성지,합계,"5,098","5,098","2,867","2,231"
충청남도,서산시,해미읍성,내국인,"114,137","114,137","63,589","50,548"
충청남도,서산시,해미읍성,합계,"114,137","114,137","63,589","50,548"
충청남도,서산시,황금산,내국인,"58,469","58,469","34,117","24,352"
충청남도,서산시,황금산,합계,"58,469","58,469","34,117","24,352"
충청남도,논산시,관촉사,내국인,"5,636","5,636","3,262","2,374"
충청남도,논산시,관촉사,외국인,0,0,0,0
충청남도,논산시,관촉사,합계,"5,636","5,636","3,262","2,374"
충청남도,논산시,논산 명재 고택,내국인,810,810,388,422
충청남도,논산시,논산 명재 고택,외국인,9,9,2,7
충청남도,논산시,논산 명재 고택,합계,819,819,390,429
충청남도,논산시,대둔산,내국인,"80,934","80,934","45,383","35,551"
충청남도,논산시,대둔산,합계,"80,934","80,934","45,383","35,551"
충청남도,논산시,돈암서원,내국인,"4,422","4,422","2,254","2,168"
충청남도,논산시,돈암서원,합계,"4,422","4,422","2,254","2,168"
충청남도,논산시,백제군사박물관,내국인,"14,276","14,276","9,207","5,069"
충청남도,논산시,백제군사박물관,합계,"14,276","14,276","9,207","5,069"
충청남도,논산시,선샤인랜드,내국인,"8,082","8,082","4,795","3,287"
충청남도,논산시,선샤인랜드,합계,"8,082","8,082","4,795","3,287"
충청남도,논산시,양촌자연휴양림,내국인,0,0,0,0
충청남도,논산시,양촌자연휴양림,합계,0,0,0,0
충청남도,계룡시,나라사랑 계룡대 견학,내국인,0,0,0,0
충청남도,계룡시,나라사랑 계룡대 견학,외국인,0,0,0,0
충청남도,계룡시,나라사랑 계룡대 견학,합계,0,0,0,0
충청남도,당진시,기지시줄다리기박물관,내국인,711,711,187,524
충청남도,당진시,기지시줄다리기박물관,합계,711,711,187,524
충청남도,당진시,난지섬관광지,내국인,"10,235","10,235","4,802","5,433"
충청남도,당진시,난지섬관광지,외국인,0,0,0,0
충청남도,당진시,난지섬관광지,합계,"10,235","10,235","4,802","5,433"
충청남도,당진시,당진 월드아트 서커스 공연장,내국인,313,313,0,313
충청남도,당진시,당진 월드아트 서커스 공연장,외국인,0,0,0,0
충청남도,당진시,당진 월드아트 서커스 공연장,합계,313,313,0,313
충청남도,당진시,삼선산수목원,내국인,"46,817","46,817","27,338","19,479"
충청남도,당진시,삼선산수목원,합계,"46,817","46,817","27,338","19,479"
충청남도,당진시,아미미술관,내국인,"24,711","24,711","14,697","10,014"
충청남도,당진시,아미미술관,합계,"24,711","24,711","14,697","10,014"
충청남도,당진시,아미산,내국인,"19,588","19,588","10,392","9,196"
충청남도,당진시,아미산,합계,"19,588","19,588","10,392","9,196"
충청남도,당진시,합덕수리민속박물관,내국인,"4,295","4,295","1,491","2,804"
충청남도,당진시,합덕수리민속박물관,합계,"4,295","4,295","1,491","2,804"
충청남도,금산군,개삼터공원,내국인,"1,229","1,229",772,457
충청남도,금산군,개삼터공원,합계,"1,229","1,229",772,457
충청남도,금산군,금산 보석사,내국인,"8,426","8,426","4,019","4,407"
충청남도,금산군,금산 보석사,합계,"8,426","8,426","4,019","4,407"
충청남도,금산군,금산산림문화타운 ,내국인,"16,681","16,681","5,608","11,073"
충청남도,금산군,금산산림문화타운 ,외국인,0,0,0,0
충청남도,금산군,금산산림문화타운 ,합계,"16,681","16,681","5,608","11,073"
충청남도,금산군,금산역사문화박물관,내국인,"4,465","4,465","2,295","2,170"
충청남도,금산군,금산역사문화박물관,합계,"4,465","4,465","2,295","2,170"
충청남도,금산군,금산인삼관,내국인,"1,209","1,209",534,675
충청남도,금산군,금산인삼관,외국인,0,0,0,0
충청남도,금산군,금산인삼관,합계,"1,209","1,209",534,675
충청남도,금산군,에딘버러(구대둔)컨트리클럽,내국인,"16,755","16,755","8,171","8,584"
충청남도,금산군,에딘버러(구대둔)컨트리클럽,외국인,0,0,0,0
충청남도,금산군,에딘버러(구대둔)컨트리클럽,합계,"16,755","16,755","8,171","8,584"
충청남도,금산군,칠백의총,내국인,"8,553","8,553","4,722","3,831"
충청남도,금산군,칠백의총,외국인,7,7,7,0
충청남도,금산군,칠백의총,합계,"8,560","8,560","4,729","3,831"
충청남도,부여군,국립부여박물관,내국인,"13,268","13,268","5,934","7,334"
충청남도,부여군,국립부여박물관,외국인,56,56,29,27
충청남도,부여군,국립부여박물관,합계,"13,324","13,324","5,963","7,361"
충청남도,부여군,굿뜨래웰빙마을 글램핑,내국인,276,276,0,276
충청남도,부여군,굿뜨래웰빙마을 글램핑,합계,276,276,0,276
충청남도,부여군,능산리고분군(왕릉),내국인,"4,091","4,091","2,447","1,644"
충청남도,부여군,능산리고분군(왕릉),외국인,8,8,5,3
충청남도,부여군,능산리고분군(왕릉),합계,"4,099","4,099","2,452","1,647"
충청남도,부여군,롯데리조트(아쿠아가든),내국인,"7,972","7,972","4,273","3,699"
충청남도,부여군,롯데리조트(아쿠아가든),외국인,0,0,0,0
충청남도,부여군,롯데리조트(아쿠아가든),합계,"7,972","7,972","4,273","3,699"
충청남도,부여군,롯데스카이힐부여C.C,내국인,"20,034","20,034","9,991","10,043"
충청남도,부여군,롯데스카이힐부여C.C,외국인,0,0,0,0
충청남도,부여군,롯데스카이힐부여C.C,합계,"20,034","20,034","9,991","10,043"
충청남도,부여군,만수산자연휴양림,내국인,149,149,38,111
충청남도,부여군,만수산자연휴양림,외국인,0,0,0,0
충청남도,부여군,만수산자연휴양림,합계,149,149,38,111
충청남도,부여군,무량사,내국인,"8,967","8,967","6,041","2,926"
충청남도,부여군,무량사,외국인,0,0,0,0
충청남도,부여군,무량사,합계,"8,967","8,967","6,041","2,926"
충청남도,부여군,백마강레저파크,내국인,"2,772","2,772","1,628","1,144"
충청남도,부여군,백마강레저파크,합계,"2,772","2,772","1,628","1,144"
충청남도,부여군,백제문화단지,내국인,"29,160","29,160","18,831","10,329"
충청남도,부여군,백제문화단지,외국인,0,0,0,0
충청남도,부여군,백제문화단지,합계,"29,160","29,160","18,831","10,329"
충청남도,부여군,백제보 금강문화관,내국인,0,0,0,0
충청남도,부여군,백제보 금강문화관,합계,0,0,0,0
충청남도,부여군,백제컨트리클럽,내국인,"29,774","29,774","15,053","14,721"
충청남도,부여군,백제컨트리클럽,합계,"29,774","29,774","15,053","14,721"
충청남도,부여군,부소산성,내국인,"54,173","54,173","32,059","22,114"
충청남도,부여군,부소산성,외국인,87,87,47,40
충청남도,부여군,부소산성,합계,"54,260","54,260","32,106","22,154"
충청남도,부여군,부여 국악의전당,내국인,0,0,0,0
충청남도,부여군,부여 국악의전당,합계,0,0,0,0
충청남도,부여군,부여 생활사박물관,내국인,"1,351","1,351",764,587
충청남도,부여군,부여 생활사박물관,합계,"1,351","1,351",764,587
충청남도,부여군,부여 청소년수련원,내국인,258,258,30,228
충청남도,부여군,부여 청소년수련원,합계,258,258,30,228
충청남도,부여군,부여기와마을,내국인,362,362,197,165
충청남도,부여군,부여기와마을,외국인,97,97,47,50
충청남도,부여군,부여기와마을,합계,459,459,244,215
충청남도,부여군,부여유람선선착장,내국인,"16,598","16,598","9,279","7,319"
충청남도,부여군,부여유람선선착장,합계,"16,598","16,598","9,279","7,319"
충청남도,부여군,사비도성 가상체험관,내국인,857,857,369,488
충청남도,부여군,사비도성 가상체험관,외국인,0,0,0,0
충청남도,부여군,사비도성 가상체험관,합계,857,857,369,488
충청남도,부여군,서동요테마파크,내국인,"1,826","1,826",857,969
충청남도,부여군,서동요테마파크,외국인,0,0,0,0
충청남도,부여군,서동요테마파크,합계,"1,826","1,826",857,969
충청남도,부여군,송정그림책마을,내국인,0,0,0,0
충청남도,부여군,송정그림책마을,외국인,0,0,0,0
충청남도,부여군,송정그림책마을,합계,0,0,0,0
충청남도,부여군,신동엽문학관,내국인,"3,668","3,668","1,810","1,858"
충청남도,부여군,신동엽문학관,합계,"3,668","3,668","1,810","1,858"
충청남도,부여군,인삼박물관,내국인,0,0,0,0
충청남도,부여군,인삼박물관,외국인,0,0,0,0
충청남도,부여군,인삼박물관,합계,0,0,0,0
충청남도,부여군,정림사지,내국인,"12,542","12,542","7,765","4,777"
충청남도,부여군,정림사지,외국인,52,52,13,39
충청남도,부여군,정림사지,합계,"12,594","12,594","7,778","4,816"
충청남도,부여군,홍산동헌,내국인,614,614,391,223
충청남도,부여군,홍산동헌,합계,614,614,391,223
충청남도,서천군,국립생태원,내국인,"42,973","42,973","23,227","19,746"
충청남도,서천군,국립생태원,외국인,0,0,0,0
충청남도,서천군,국립생태원,합계,"42,973","42,973","23,227","19,746"
충청남도,서천군,국립해양생물자원관,내국인,"11,074","11,074","4,092","6,982"
충청남도,서천군,국립해양생물자원관,합계,"11,074","11,074","4,092","6,982"
충청남도,서천군,마량리동백나무숲,내국인,"4,637","4,637","1,732","2,905"
충청남도,서천군,마량리동백나무숲,외국인,0,0,0,0
충청남도,서천군,마량리동백나무숲,합계,"4,637","4,637","1,732","2,905"
충청남도,서천군,장항 스카이워크,내국인,"24,598","24,598","8,449","16,149"
충청남도,서천군,장항 스카이워크,합계,"24,598","24,598","8,449","16,149"
충청남도,서천군,조류생태전시관,내국인,"2,110","2,110","1,105","1,005"
충청남도,서천군,조류생태전시관,외국인,0,0,0,0
충청남도,서천군,조류생태전시관,합계,"2,110","2,110","1,105","1,005"
충청남도,서천군,한국최초 성경전래지 기념관,내국인,"1,250","1,250",510,740
충청남도,서천군,한국최초 성경전래지 기념관,합계,"1,250","1,250",510,740
충청남도,서천군,한산모시관,내국인,"16,820","16,820","4,765","12,055"
충청남도,서천군,한산모시관,외국인,0,0,0,0
충청남도,서천군,한산모시관,합계,"16,820","16,820","4,765","12,055"
충청남도,서천군,희리산자연휴양림,내국인,"1,282","1,282",283,999
충청남도,서천군,희리산자연휴양림,외국인,0,0,0,0
충청남도,서천군,희리산자연휴양림,합계,"1,282","1,282",283,999
충청남도,청양군,고운식물원,내국인,"9,333","9,333","6,545","2,788"
충청남도,청양군,고운식물원,외국인,0,0,0,0
충청남도,청양군,고운식물원,합계,"9,333","9,333","6,545","2,788"
충청남도,청양군,다락골 줄무덤,내국인,"8,586","8,586","4,042","4,544"
충청남도,청양군,다락골 줄무덤,합계,"8,586","8,586","4,042","4,544"
충청남도,청양군,모덕사,내국인,"3,503","3,503","2,194","1,309"
충청남도,청양군,모덕사,합계,"3,503","3,503","2,194","1,309"
충청남도,청양군,목재문화자연사체험관,내국인,"1,788","1,788",737,"1,051"
충청남도,청양군,목재문화자연사체험관,합계,"1,788","1,788",737,"1,051"
충청남도,청양군,백제문화체험박물관,내국인,"1,751","1,751",679,"1,072"
충청남도,청양군,백제문화체험박물관,합계,"1,751","1,751",679,"1,072"
충청남도,청양군,알프스마을(도농교류센터),내국인,"14,117","14,117","7,031","7,086"
충청남도,청양군,알프스마을(도농교류센터),외국인,51,51,29,22
충청남도,청양군,알프스마을(도농교류센터),합계,"14,168","14,168","7,060","7,108"
충청남도,청양군,장곡사,내국인,"18,341","18,341","10,966","7,375"
충청남도,청양군,장곡사,합계,"18,341","18,341","10,966","7,375"
충청남도,청양군,천장호 출렁다리,내국인,"46,581","46,581","27,485","19,096"
충청남도,청양군,천장호 출렁다리,합계,"46,581","46,581","27,485","19,096"
충청남도,청양군,청양 군포시 청소년수련원,내국인,341,341,0,341
충청남도,청양군,청양 군포시 청소년수련원,외국인,0,0,0,0
충청남도,청양군,청양 군포시 청소년수련원,합계,341,341,0,341
충청남도,청양군,청양 숭의 청소년수련원,내국인,0,0,0,0
충청남도,청양군,청양 숭의 청소년수련원,외국인,0,0,0,0
충청남도,청양군,청양 숭의 청소년수련원,합계,0,0,0,0
충청남도,청양군,청양고추문화마을,내국인,0,0,0,0
충청남도,청양군,청양고추문화마을,외국인,0,0,0,0
충청남도,청양군,청양고추문화마을,합계,0,0,0,0
충청남도,청양군,청양동강리오토캠핑장,내국인,"1,527","1,527",781,746
충청남도,청양군,청양동강리오토캠핑장,외국인,0,0,0,0
충청남도,청양군,청양동강리오토캠핑장,합계,"1,527","1,527",781,746
충청남도,청양군,청양칠갑산오토캠핑장,내국인,"4,347","4,347","2,044","2,303"
충청남도,청양군,청양칠갑산오토캠핑장,외국인,0,0,0,0
충청남도,청양군,청양칠갑산오토캠핑장,합계,"4,347","4,347","2,044","2,303"
충청남도,청양군,칠갑산도립공원(산장로),내국인,"32,291","32,291","17,902","14,389"
충청남도,청양군,칠갑산도립공원(산장로),합계,"32,291","32,291","17,902","14,389"
충청남도,청양군,칠갑산자연휴양림,내국인,"2,189","2,189",900,"1,289"
충청남도,청양군,칠갑산자연휴양림,외국인,0,0,0,0
충청남도,청양군,칠갑산자연휴양림,합계,"2,189","2,189",900,"1,289"
충청남도,청양군,칠갑산천문대,내국인,"1,256","1,256",431,825
충청남도,청양군,칠갑산천문대,외국인,0,0,0,0
충청남도,청양군,칠갑산천문대,합계,"1,256","1,256",431,825
충청남도,청양군,칠갑산휴양랜드,내국인,"1,203","1,203",346,857
충청남도,청양군,칠갑산휴양랜드,합계,"1,203","1,203",346,857
충청남도,홍성군,거북이마을,내국인,634,634,202,432
충청남도,홍성군,거북이마을,외국인,49,49,31,18
충청남도,홍성군,거북이마을,합계,683,683,233,450
충청남도,홍성군,고암 이응노 생가기념관,내국인,"3,813","3,813","1,839","1,974"
충청남도,홍성군,고암 이응노 생가기념관,합계,"3,813","3,813","1,839","1,974"
충청남도,홍성군,그림이 있는 정원,내국인,"3,475","3,475","2,310","1,165"
충청남도,홍성군,그림이 있는 정원,외국인,1,1,0,1
충청남도,홍성군,그림이 있는 정원,합계,"3,476","3,476","2,310","1,166"
충청남도,홍성군,김좌진장군생가,내국인,"3,874","3,874","2,324","1,550"
충청남도,홍성군,김좌진장군생가,합계,"3,874","3,874","2,324","1,550"
충청남도,홍성군,문당환경농업마을,내국인,235,235,83,152
충청남도,홍성군,문당환경농업마을,외국인,0,0,0,0
충청남도,홍성군,문당환경농업마을,합계,235,235,83,152
