시도,군구,관광지,내/외국인,총계(2020.05 ~ 2020.06),2020년,2020년 05월,2020년 06월
충청북도,청주시,청주동물원,외국인,0,0,0,0
충청북도,청주시,청주동물원,합계,"34,008","34,008","20,391","13,617"
충청북도,청주시,현도오토캠핑장,내국인,"3,312","3,312","1,368","1,944"
충청북도,청주시,현도오토캠핑장,합계,"3,312","3,312","1,368","1,944"
충청북도,충주시,계명산자연휴양림,내국인,"2,106","2,106",767,"1,339"
충청북도,충주시,계명산자연휴양림,외국인,0,0,0,0
충청북도,충주시,계명산자연휴양림,합계,"2,106","2,106",767,"1,339"
충청북도,충주시,고구려비전시관,내국인,"4,947","4,947","1,994","2,953"
충청북도,충주시,고구려비전시관,합계,"4,947","4,947","1,994","2,953"
충청북도,충주시,깊은산속옹달샘,내국인,0,0,0,0
충청북도,충주시,깊은산속옹달샘,합계,0,0,0,0
충청북도,충주시,라이트월드,내국인,0,0,0,0
충청북도,충주시,라이트월드,합계,0,0,0,0
충청북도,충주시,목계나루,내국인,"1,702","1,702","1,061",641
충청북도,충주시,목계나루,합계,"1,702","1,702","1,061",641
충청북도,충주시,무술공원 물놀이터,내국인,0,0,0,0
충청북도,충주시,무술공원 물놀이터,합계,0,0,0,0
충청북도,충주시,문성자연휴양림,내국인,0,0,0,0
충청북도,충주시,문성자연휴양림,외국인,0,0,0,0
충청북도,충주시,문성자연휴양림,합계,0,0,0,0
충청북도,충주시,물문화관,내국인,0,0,0,0
충청북도,충주시,물문화관,합계,0,0,0,0
충청북도,충주시,반기문 옛집,내국인,"2,889","2,889","1,456","1,433"
충청북도,충주시,반기문 옛집,합계,"2,889","2,889","1,456","1,433"
충청북도,충주시,봉황자연휴양림,내국인,"1,113","1,113",435,678
충청북도,충주시,봉황자연휴양림,외국인,0,0,0,0
충청북도,충주시,봉황자연휴양림,합계,"1,113","1,113",435,678
충청북도,충주시,선사박물관,내국인,"4,519","4,519","2,013","2,506"
충청북도,충주시,선사박물관,합계,"4,519","4,519","2,013","2,506"
충청북도,충주시,세계무술박물관,내국인,"3,761","3,761","1,996","1,765"
충청북도,충주시,세계무술박물관,합계,"3,761","3,761","1,996","1,765"
충청북도,충주시,센테리움CC,내국인,0,0,0,0
충청북도,충주시,센테리움CC,외국인,0,0,0,0
충청북도,충주시,센테리움CC,합계,0,0,0,0
충청북도,충주시,수상레저아카데미,내국인,948,948,0,948
충청북도,충주시,수상레저아카데미,합계,948,948,0,948
충청북도,충주시,수안보 족욕길,내국인,"19,467","19,467","9,672","9,795"
충청북도,충주시,수안보 족욕길,합계,"19,467","19,467","9,672","9,795"
충청북도,충주시,수안보온천지구(수안보상록호텔 온천이용),내국인,"29,663","29,663","16,162","13,501"
충청북도,충주시,수안보온천지구(수안보상록호텔 온천이용),외국인,0,0,0,0
충청북도,충주시,수안보온천지구(수안보상록호텔 온천이용),합계,"29,663","29,663","16,162","13,501"
충청북도,충주시,수안보온천지구(수안보파크호텔 온천이용),내국인,"4,589","4,589","2,713","1,876"
충청북도,충주시,수안보온천지구(수안보파크호텔 온천이용),외국인,0,0,0,0
충청북도,충주시,수안보온천지구(수안보파크호텔 온천이용),합계,"4,589","4,589","2,713","1,876"
충청북도,충주시,수안보온천지구(하이스파 온천이용),내국인,0,0,0,0
충청북도,충주시,수안보온천지구(하이스파 온천이용),외국인,0,0,0,0
충청북도,충주시,수안보온천지구(하이스파 온천이용),합계,0,0,0,0
충청북도,충주시,수안보온천지구(한화콘도 온천이용),내국인,"8,726","8,726","5,223","3,503"
충청북도,충주시,수안보온천지구(한화콘도 온천이용),외국인,0,0,0,0
충청북도,충주시,수안보온천지구(한화콘도 온천이용),합계,"8,726","8,726","5,223","3,503"
충청북도,충주시,수주팔봉,내국인,0,0,0,0
충청북도,충주시,수주팔봉,합계,0,0,0,0
충청북도,충주시,앙성온천지구(앙성탄산온천 온천이용),내국인,"3,005","3,005","1,698","1,307"
충청북도,충주시,앙성온천지구(앙성탄산온천 온천이용),외국인,0,0,0,0
충청북도,충주시,앙성온천지구(앙성탄산온천 온천이용),합계,"3,005","3,005","1,698","1,307"
충청북도,충주시,오대호아트팩토리,내국인,"10,370","10,370","6,463","3,907"
충청북도,충주시,오대호아트팩토리,합계,"10,370","10,370","6,463","3,907"
충청북도,충주시,월악산국립공원(만수골),내국인,"8,839","8,839","4,428","4,411"
충청북도,충주시,월악산국립공원(만수골),합계,"8,839","8,839","4,428","4,411"
충청북도,충주시,임충민공 충렬사,내국인,"1,631","1,631",630,"1,001"
충청북도,충주시,임충민공 충렬사,합계,"1,631","1,631",630,"1,001"
충청북도,충주시,임페리얼레이크컨트리클럽,내국인,"26,248","26,248","13,465","12,783"
충청북도,충주시,임페리얼레이크컨트리클럽,외국인,0,0,0,0
충청북도,충주시,임페리얼레이크컨트리클럽,합계,"26,248","26,248","13,465","12,783"
충청북도,충주시,입고놀까,내국인,"2,732","2,732","1,366","1,366"
충청북도,충주시,입고놀까,합계,"2,732","2,732","1,366","1,366"
충청북도,충주시,조정체험학교,내국인,316,316,121,195
충청북도,충주시,조정체험학교,합계,316,316,121,195
충청북도,충주시,종댕이길,내국인,"20,621","20,621","11,144","9,477"
충청북도,충주시,종댕이길,합계,"20,621","20,621","11,144","9,477"
충청북도,충주시,중원골프장,내국인,"27,289","27,289","13,776","13,513"
충청북도,충주시,중원골프장,외국인,32,32,21,11
충청북도,충주시,중원골프장,합계,"27,321","27,321","13,797","13,524"
충청북도,충주시,충주 라바랜드,내국인,"9,031","9,031","5,801","3,230"
충청북도,충주시,충주 라바랜드,합계,"9,031","9,031","5,801","3,230"
충청북도,충주시,충주고구려천문과학관,내국인,689,689,305,384
충청북도,충주시,충주고구려천문과학관,외국인,0,0,0,0
충청북도,충주시,충주고구려천문과학관,합계,689,689,305,384
충청북도,충주시,충주박물관,내국인,"14,961","14,961","7,119","7,842"
충청북도,충주시,충주박물관,합계,"14,961","14,961","7,119","7,842"
충청북도,충주시,충주시 자연생태체험관,내국인,"1,468","1,468",442,"1,026"
충청북도,충주시,충주시 자연생태체험관,외국인,0,0,0,0
충청북도,충주시,충주시 자연생태체험관,합계,"1,468","1,468",442,"1,026"
충청북도,충주시,충주월악파3 골프장,내국인,"1,100","1,100",551,549
충청북도,충주시,충주월악파3 골프장,외국인,0,0,0,0
충청북도,충주시,충주월악파3 골프장,합계,"1,100","1,100",551,549
충청북도,충주시,충주호관광선,내국인,"4,750","4,750","2,675","2,075"
충청북도,충주시,충주호관광선,외국인,0,0,0,0
충청북도,충주시,충주호관광선,합계,"4,750","4,750","2,675","2,075"
충청북도,충주시,탄금대,내국인,"56,737","56,737","30,730","26,007"
충청북도,충주시,탄금대,합계,"56,737","56,737","30,730","26,007"
충청북도,충주시,탄금호 무지개길,내국인,"57,755","57,755","33,538","24,217"
충청북도,충주시,탄금호 무지개길,합계,"57,755","57,755","33,538","24,217"
충청북도,충주시,탄금호물놀이장,내국인,0,0,0,0
충청북도,충주시,탄금호물놀이장,합계,0,0,0,0
충청북도,충주시,풍류문화관,내국인,"19,924","19,924","11,283","8,641"
충청북도,충주시,풍류문화관,합계,"19,924","19,924","11,283","8,641"
충청북도,충주시,하늘재,내국인,"22,831","22,831","13,229","9,602"
충청북도,충주시,하늘재,합계,"22,831","22,831","13,229","9,602"
충청북도,제천시,금수산(제천시),내국인,"50,509","50,509","27,984","22,525"
충청북도,제천시,금수산(제천시),합계,"50,509","50,509","27,984","22,525"
충청북도,제천시,금월봉관광지,내국인,"51,237","51,237","28,012","23,225"
충청북도,제천시,금월봉관광지,합계,"51,237","51,237","28,012","23,225"
충청북도,제천시,덕동계곡,내국인,"74,427","74,427","38,947","35,480"
충청북도,제천시,덕동계곡,합계,"74,427","74,427","38,947","35,480"
충청북도,제천시,리솜포레스트 아쿠아존,내국인,"17,271","17,271","8,140","9,131"
충청북도,제천시,리솜포레스트 아쿠아존,외국인,0,0,0,0
충청북도,제천시,리솜포레스트 아쿠아존,합계,"17,271","17,271","8,140","9,131"
충청북도,제천시,만남의광장,내국인,"95,321","95,321","52,501","42,820"
충청북도,제천시,만남의광장,합계,"95,321","95,321","52,501","42,820"
충청북도,제천시,목각전시체험장,내국인,"64,088","64,088","36,437","27,651"
충청북도,제천시,목각전시체험장,합계,"64,088","64,088","36,437","27,651"
충청북도,제천시,박달재 목각공원,내국인,"55,419","55,419","30,234","25,185"
충청북도,제천시,박달재 목각공원,합계,"55,419","55,419","30,234","25,185"
충청북도,제천시,박달재자연휴양림,내국인,0,0,0,0
충청북도,제천시,박달재자연휴양림,외국인,0,0,0,0
충청북도,제천시,박달재자연휴양림,합계,0,0,0,0
충청북도,제천시,박달재청소년수련원,내국인,34,34,34,0
충청북도,제천시,박달재청소년수련원,외국인,0,0,0,0
충청북도,제천시,박달재청소년수련원,합계,34,34,34,0
충청북도,제천시,발효박물관,내국인,"48,969","48,969","26,660","22,309"
충청북도,제천시,발효박물관,합계,"48,969","48,969","26,660","22,309"
충청북도,제천시,배론성지,내국인,"101,720","101,720","51,604","50,116"
충청북도,제천시,배론성지,합계,"101,720","101,720","51,604","50,116"
충청북도,제천시,슬로시티 수산,내국인,0,0,0,0
충청북도,제천시,슬로시티 수산,합계,0,0,0,0
충청북도,제천시,용두산,내국인,"51,788","51,788","27,908","23,880"
충청북도,제천시,용두산,합계,"51,788","51,788","27,908","23,880"
충청북도,제천시,월악꽃단지마을,내국인,0,0,0,0
충청북도,제천시,월악꽃단지마을,외국인,0,0,0,0
충청북도,제천시,월악꽃단지마을,합계,0,0,0,0
충청북도,제천시,월악산국립공원(덕산),내국인,"2,440","2,440","1,634",806
충청북도,제천시,월악산국립공원(덕산),합계,"2,440","2,440","1,634",806
충청북도,제천시,월악산국립공원(덕주골),내국인,"11,161","11,161","6,294","4,867"
충청북도,제천시,월악산국립공원(덕주골),합계,"11,161","11,161","6,294","4,867"
충청북도,제천시,월악산국립공원(동창교),내국인,"4,002","4,002","2,220","1,782"
충청북도,제천시,월악산국립공원(동창교),합계,"4,002","4,002","2,220","1,782"
충청북도,제천시,월악산국립공원(북바위산),내국인,"3,157","3,157","2,163",994
충청북도,제천시,월악산국립공원(북바위산),합계,"3,157","3,157","2,163",994
충청북도,제천시,월악산국립공원(송계),내국인,"20,497","20,497","10,079","10,418"
충청북도,제천시,월악산국립공원(송계),합계,"20,497","20,497","10,079","10,418"
충청북도,제천시,월악유스호스텔,내국인,165,165,13,152
충청북도,제천시,월악유스호스텔,외국인,28,28,0,28
충청북도,제천시,월악유스호스텔,합계,193,193,13,180
충청북도,제천시,의림지,내국인,"143,951","143,951","78,895","65,056"
충청북도,제천시,의림지,합계,"143,951","143,951","78,895","65,056"
충청북도,제천시,의림지 역사박물관,내국인,"5,665","5,665","2,543","3,122"
충청북도,제천시,의림지 역사박물관,합계,"5,665","5,665","2,543","3,122"
충청북도,제천시,자연탐사과학관,내국인,185,185,48,137
충청북도,제천시,자연탐사과학관,외국인,4,4,4,0
충청북도,제천시,자연탐사과학관,합계,189,189,52,137
충청북도,제천시,정방사,내국인,"45,875","45,875","26,699","19,176"
충청북도,제천시,정방사,합계,"45,875","45,875","26,699","19,176"
충청북도,제천시,제천시 청소년 수련원,내국인,0,0,0,0
충청북도,제천시,제천시 청소년 수련원,외국인,0,0,0,0
충청북도,제천시,제천시 청소년 수련원,합계,0,0,0,0
충청북도,제천시,제천시산악체험장,내국인,192,192,125,67
충청북도,제천시,제천시산악체험장,외국인,0,0,0,0
충청북도,제천시,제천시산악체험장,합계,192,192,125,67
충청북도,제천시,청풍문화재단지,내국인,"5,660","5,660","2,538","3,122"
충청북도,제천시,청풍문화재단지,외국인,5,5,5,0
충청북도,제천시,청풍문화재단지,합계,"5,665","5,665","2,543","3,122"
충청북도,제천시,청풍유람선,내국인,"4,679","4,679","2,225","2,454"
충청북도,제천시,청풍유람선,외국인,0,0,0,0
충청북도,제천시,청풍유람선,합계,"4,679","4,679","2,225","2,454"
충청북도,제천시,청풍유스호스텔,내국인,"1,297","1,297",729,568
충청북도,제천시,청풍유스호스텔,외국인,0,0,0,0
충청북도,제천시,청풍유스호스텔,합계,"1,297","1,297",729,568
충청북도,제천시,청풍호 관광모노레일,내국인,"19,710","19,710","10,384","9,326"
충청북도,제천시,청풍호 관광모노레일,외국인,0,0,0,0
충청북도,제천시,청풍호 관광모노레일,합계,"19,710","19,710","10,384","9,326"
충청북도,제천시,청풍호반케이블카,내국인,"66,042","66,042","36,510","29,532"
충청북도,제천시,청풍호반케이블카,합계,"66,042","66,042","36,510","29,532"
충청북도,제천시,청풍호자드락1길(작은동산길),내국인,"48,714","48,714","26,526","22,188"
충청북도,제천시,청풍호자드락1길(작은동산길),합계,"48,714","48,714","26,526","22,188"
충청북도,제천시,청풍호자드락3길(얼음골생태길),내국인,"46,828","46,828","25,908","20,920"
충청북도,제천시,청풍호자드락3길(얼음골생태길),합계,"46,828","46,828","25,908","20,920"
충청북도,제천시,청풍호자드락6길(괴곡성벽길),내국인,"49,642","49,642","27,200","22,442"
충청북도,제천시,청풍호자드락6길(괴곡성벽길),합계,"49,642","49,642","27,200","22,442"
충청북도,제천시,한방생명과학관,내국인,"67,700","67,700","37,475","30,225"
충청북도,제천시,한방생명과학관,합계,"67,700","67,700","37,475","30,225"
충청북도,제천시,힐데스하임컨트리클럽,내국인,"29,522","29,522","15,067","14,455"
충청북도,제천시,힐데스하임컨트리클럽,외국인,0,0,0,0
충청북도,제천시,힐데스하임컨트리클럽,합계,"29,522","29,522","15,067","14,455"
충청북도,보은군,동학농민혁명기념공원,내국인,"4,074","4,074","2,114","1,960"
충청북도,보은군,동학농민혁명기념공원,외국인,0,0,0,0
충청북도,보은군,동학농민혁명기념공원,합계,"4,074","4,074","2,114","1,960"
충청북도,보은군,말티재자연휴양림,내국인,"3,206","3,206","1,364","1,842"
충청북도,보은군,말티재자연휴양림,외국인,0,0,0,0
충청북도,보은군,말티재자연휴양림,합계,"3,206","3,206","1,364","1,842"
충청북도,보은군,별방유스타운,내국인,0,0,0,0
충청북도,보은군,별방유스타운,외국인,0,0,0,0
충청북도,보은군,별방유스타운,합계,0,0,0,0
충청북도,보은군,삼년산성,내국인,"2,446","2,446","1,256","1,190"
충청북도,보은군,삼년산성,외국인,0,0,0,0
충청북도,보은군,삼년산성,합계,"2,446","2,446","1,256","1,190"
충청북도,보은군,서당골청소년수련원관광농원,내국인,0,0,0,0
충청북도,보은군,서당골청소년수련원관광농원,외국인,0,0,0,0
충청북도,보은군,서당골청소년수련원관광농원,합계,0,0,0,0
충청북도,보은군,선병국가옥,내국인,"2,350","2,350","1,207","1,143"
충청북도,보은군,선병국가옥,외국인,0,0,0,0
충청북도,보은군,선병국가옥,합계,"2,350","2,350","1,207","1,143"
충청북도,보은군,속리산 숲체험휴양마을,내국인,"6,683","6,683","3,729","2,954"
충청북도,보은군,속리산 숲체험휴양마을,합계,"6,683","6,683","3,729","2,954"
충청북도,보은군,속리산국립공원(법주사),내국인,"96,571","96,571","51,518","45,053"
충청북도,보은군,속리산국립공원(법주사),외국인,198,198,88,110
충청북도,보은군,속리산국립공원(법주사),합계,"96,769","96,769","51,606","45,163"
충청북도,보은군,속리산알프스수련원,내국인,0,0,0,0
충청북도,보은군,속리산알프스수련원,외국인,0,0,0,0
충청북도,보은군,속리산알프스수련원,합계,0,0,0,0
충청북도,보은군,속리산유스타운,내국인,0,0,0,0
충청북도,보은군,속리산유스타운,외국인,0,0,0,0
충청북도,보은군,속리산유스타운,합계,0,0,0,0
충청북도,보은군,솔향공원,내국인,"33,271","33,271","16,520","16,751"
충청북도,보은군,솔향공원,외국인,0,0,0,0
충청북도,보은군,솔향공원,합계,"33,271","33,271","16,520","16,751"
충청북도,보은군,아리솔컨트리클럽,내국인,"19,534","19,534","9,702","9,832"
충청북도,보은군,아리솔컨트리클럽,합계,"19,534","19,534","9,702","9,832"
충청북도,보은군,오장환문학관,내국인,183,183,91,92
충청북도,보은군,오장환문학관,외국인,0,0,0,0
충청북도,보은군,오장환문학관,합계,183,183,91,92
충청북도,보은군,충북알프스자연휴양림,내국인,"1,818","1,818",31,"1,787"
충청북도,보은군,충북알프스자연휴양림,외국인,4,4,4,0
충청북도,보은군,충북알프스자연휴양림,합계,"1,822","1,822",35,"1,787"
충청북도,보은군,펀파크,내국인,0,0,0,0
충청북도,보은군,펀파크,외국인,0,0,0,0
충청북도,보은군,펀파크,합계,0,0,0,0
충청북도,옥천군,둔주봉,내국인,"13,894","13,894","5,201","8,693"
충청북도,옥천군,둔주봉,합계,"13,894","13,894","5,201","8,693"
충청북도,옥천군,부소담악,내국인,"16,438","16,438","10,208","6,230"
충청북도,옥천군,부소담악,합계,"16,438","16,438","10,208","6,230"
충청북도,옥천군,용암사,내국인,"5,418","5,418","3,435","1,983"
충청북도,옥천군,용암사,합계,"5,418","5,418","3,435","1,983"
충청북도,옥천군,육영수생가,내국인,"3,384","3,384","1,051","2,333"
충청북도,옥천군,육영수생가,합계,"3,384","3,384","1,051","2,333"
충청북도,옥천군,장계관광지,내국인,"13,030","13,030","8,518","4,512"
충청북도,옥천군,장계관광지,합계,"13,030","13,030","8,518","4,512"
충청북도,옥천군,장령산 자연휴양림,내국인,"22,524","22,524","13,907","8,617"
충청북도,옥천군,장령산 자연휴양림,합계,"22,524","22,524","13,907","8,617"
충청북도,옥천군,정지용문학관,내국인,"7,371","7,371","4,983","2,388"
충청북도,옥천군,정지용문학관,합계,"7,371","7,371","4,983","2,388"
충청북도,옥천군,한두레권역,내국인,"2,704","2,704","1,702","1,002"
충청북도,옥천군,한두레권역,합계,"2,704","2,704","1,702","1,002"
충청북도,옥천군,햇다래마을,내국인,154,154,69,85
충청북도,옥천군,햇다래마을,외국인,0,0,0,0
충청북도,옥천군,햇다래마을,합계,154,154,69,85
충청북도,옥천군,향수호수길,내국인,"16,350","16,350","8,264","8,086"
충청북도,옥천군,향수호수길,합계,"16,350","16,350","8,264","8,086"
충청북도,영동군,과일나라 테마공원,내국인,"3,443","3,443","1,605","1,838"
충청북도,영동군,과일나라 테마공원,합계,"3,443","3,443","1,605","1,838"
충청북도,영동군,국악체험촌,내국인,0,0,0,0
충청북도,영동군,국악체험촌,외국인,0,0,0,0
충청북도,영동군,국악체험촌,합계,0,0,0,0
충청북도,영동군,난계국악박물관,내국인,0,0,0,0
충청북도,영동군,난계국악박물관,외국인,0,0,0,0
충청북도,영동군,난계국악박물관,합계,0,0,0,0
충청북도,영동군,민주지산,내국인,"4,775","4,775","2,118","2,657"
충청북도,영동군,민주지산,합계,"4,775","4,775","2,118","2,657"
충청북도,영동군,민주지산(영동군)자연휴양림,내국인,"3,553","3,553","1,958","1,595"
충청북도,영동군,민주지산(영동군)자연휴양림,외국인,0,0,0,0
충청북도,영동군,민주지산(영동군)자연휴양림,합계,"3,553","3,553","1,958","1,595"
충청북도,영동군,반야사,내국인,"19,775","19,775","11,045","8,730"
충청북도,영동군,반야사,합계,"19,775","19,775","11,045","8,730"
충청북도,영동군,송호관광지,내국인,"14,649","14,649","7,310","7,339"
충청북도,영동군,송호관광지,외국인,0,0,0,0
충청북도,영동군,송호관광지,합계,"14,649","14,649","7,310","7,339"
충청북도,영동군,영동와인터널,내국인,0,0,0,0
충청북도,영동군,영동와인터널,합계,0,0,0,0
충청북도,영동군,옥계폭포,내국인,"11,084","11,084","5,496","5,588"
충청북도,영동군,옥계폭포,합계,"11,084","11,084","5,496","5,588"
충청북도,영동군,월류봉,내국인,"15,857","15,857","7,600","8,257"
충청북도,영동군,월류봉,합계,"15,857","15,857","7,600","8,257"
충청북도,영동군,천태산,내국인,"6,067","6,067","3,617","2,450"
충청북도,영동군,천태산,합계,"6,067","6,067","3,617","2,450"
충청북도,진천군,길상사,내국인,910,910,305,605
충청북도,진천군,길상사,합계,910,910,305,605
충청북도,진천군,김유신장군탄생지,내국인,927,927,421,506
충청북도,진천군,김유신장군탄생지,합계,927,927,421,506
충청북도,진천군,만뢰산자연생태공원,내국인,"11,647","11,647","5,131","6,516"
충청북도,진천군,만뢰산자연생태공원,합계,"11,647","11,647","5,131","6,516"
충청북도,진천군,문강도예캠프,내국인,0,0,0,0
충청북도,진천군,문강도예캠프,외국인,0,0,0,0
충청북도,진천군,문강도예캠프,합계,0,0,0,0
충청북도,진천군,배티성지,내국인,"5,476","5,476","3,106","2,370"
충청북도,진천군,배티성지,합계,"5,476","5,476","3,106","2,370"
충청북도,진천군,아트밸리 컨트리클럽,내국인,"29,107","29,107","14,669","14,438"
충청북도,진천군,아트밸리 컨트리클럽,외국인,0,0,0,0
충청북도,진천군,아트밸리 컨트리클럽,합계,"29,107","29,107","14,669","14,438"
충청북도,진천군,안골관광농원,내국인,0,0,0,0
충청북도,진천군,안골관광농원,외국인,0,0,0,0
충청북도,진천군,안골관광농원,합계,0,0,0,0
충청북도,진천군,에머슨컨트리클럽,내국인,"33,873","33,873","17,873","16,000"
충청북도,진천군,에머슨컨트리클럽,외국인,0,0,0,0
충청북도,진천군,에머슨컨트리클럽,합계,"33,873","33,873","17,873","16,000"
충청북도,진천군,진천군 청소년수련원,내국인,0,0,0,0
충청북도,진천군,진천군 청소년수련원,외국인,0,0,0,0
충청북도,진천군,진천군 청소년수련원,합계,0,0,0,0
충청북도,진천군,진천농교(농다리),내국인,"133,112","133,112","75,864","57,248"
충청북도,진천군,진천농교(농다리),합계,"133,112","133,112","75,864","57,248"
충청북도,진천군,진천종박물관,내국인,"3,135","3,135","1,498","1,637"
충청북도,진천군,진천종박물관,외국인,0,0,0,0
충청북도,진천군,진천종박물관,합계,"3,135","3,135","1,498","1,637"
충청북도,진천군,천룡컨트리클럽,내국인,"37,864","37,864","18,299","19,565"
충청북도,진천군,천룡컨트리클럽,외국인,0,0,0,0
충청북도,진천군,천룡컨트리클럽,합계,"37,864","37,864","18,299","19,565"
충청북도,진천군,크리스탈카운티컨트리클럽,내국인,"25,261","25,261","12,370","12,891"
충청북도,진천군,크리스탈카운티컨트리클럽,외국인,0,0,0,0
충청북도,진천군,크리스탈카운티컨트리클럽,합계,"25,261","25,261","12,370","12,891"
충청북도,진천군,히든밸리 골프클럽,내국인,"29,762","29,762","14,905","14,857"
충청북도,진천군,히든밸리 골프클럽,외국인,0,0,0,0
충청북도,진천군,히든밸리 골프클럽,합계,"29,762","29,762","14,905","14,857"
충청북도,괴산군,괴강관광지(괴산청소년수련관),내국인,0,0,0,0
충청북도,괴산군,괴강관광지(괴산청소년수련관),외국인,0,0,0,0
충청북도,괴산군,괴강관광지(괴산청소년수련관),합계,0,0,0,0
충청북도,괴산군,괴강관광지(국민여가캠핑장),내국인,"4,010","4,010","2,245","1,765"
충청북도,괴산군,괴강관광지(국민여가캠핑장),외국인,0,0,0,0
충청북도,괴산군,괴강관광지(국민여가캠핑장),합계,"4,010","4,010","2,245","1,765"
충청북도,괴산군,괴산한지체험박물관,내국인,249,249,77,172
충청북도,괴산군,괴산한지체험박물관,외국인,0,0,0,0
충청북도,괴산군,괴산한지체험박물관,합계,249,249,77,172
충청북도,괴산군,보람원,내국인,0,0,0,0
충청북도,괴산군,보람원,외국인,0,0,0,0
충청북도,괴산군,보람원,합계,0,0,0,0
충청북도,괴산군,산막이옛길,내국인,"86,472","86,472","47,763","38,709"
충청북도,괴산군,산막이옛길,합계,"86,472","86,472","47,763","38,709"
충청북도,괴산군,성불산자연휴양림,내국인,"3,576","3,576",0,"3,576"
충청북도,괴산군,성불산자연휴양림,합계,"3,576","3,576",0,"3,576"
충청북도,괴산군,속리산국립공원(갈론구곡),내국인,"5,046","5,046","1,809","3,237"
충청북도,괴산군,속리산국립공원(갈론구곡),합계,"5,046","5,046","1,809","3,237"
충청북도,괴산군,속리산국립공원(공림사),내국인,"6,620","6,620","3,419","3,201"
충청북도,괴산군,속리산국립공원(공림사),합계,"6,620","6,620","3,419","3,201"
충청북도,괴산군,속리산국립공원(선유구곡),내국인,"5,998","5,998","2,491","3,507"
충청북도,괴산군,속리산국립공원(선유구곡),합계,"5,998","5,998","2,491","3,507"
충청북도,괴산군,속리산국립공원(쌍곡구곡),내국인,"11,795","11,795","3,787","8,008"
충청북도,괴산군,속리산국립공원(쌍곡구곡),합계,"11,795","11,795","3,787","8,008"
충청북도,괴산군,속리산국립공원(화양구곡),내국인,"25,648","25,648","12,571","13,077"
충청북도,괴산군,속리산국립공원(화양구곡),합계,"25,648","25,648","12,571","13,077"
충청북도,괴산군,연풍새재,내국인,"27,578","27,578","13,163","14,415"
충청북도,괴산군,연풍새재,합계,"27,578","27,578","13,163","14,415"
충청북도,괴산군,연하협구름다리,내국인,"54,582","54,582","31,112","23,470"
충청북도,괴산군,연하협구름다리,합계,"54,582","54,582","31,112","23,470"
충청북도,괴산군,조령산자연휴양림,내국인,"5,242","5,242","2,409","2,833"
충청북도,괴산군,조령산자연휴양림,외국인,0,0,0,0
충청북도,괴산군,조령산자연휴양림,합계,"5,242","5,242","2,409","2,833"
충청북도,음성군,무극전적국민관광지,내국인,260,260,98,162
충청북도,음성군,무극전적국민관광지,합계,260,260,98,162
충청북도,음성군,반기문 평화기념관,내국인,822,822,308,514
충청북도,음성군,반기문 평화기념관,합계,822,822,308,514
충청북도,음성군,음성군품바재생예술체험촌,내국인,"1,374","1,374",0,"1,374"
충청북도,음성군,음성군품바재생예술체험촌,합계,"1,374","1,374",0,"1,374"
충청북도,음성군,코리아크래프트브류어리,내국인,384,384,197,187
충청북도,음성군,코리아크래프트브류어리,외국인,0,0,0,0
충청북도,음성군,코리아크래프트브류어리,합계,384,384,197,187
충청북도,음성군,한독의약박물관,내국인,251,251,251,0
